2.415e-06,3.51127e-06,0.74623,3.51127
2.42e-06,3.51499e-06,0.744365,3.51499
2.425e-06,3.51871e-06,0.742504,3.51871
2.43e-06,3.52241e-06,0.740647,3.52241
2.435e-06,3.5261e-06,0.738796,3.5261
2.44e-06,3.52979e-06,0.736949,3.52979
2.445e-06,3.53346e-06,0.735106,3.53346
2.45e-06,3.53713e-06,0.733269,3.53713
2.455e-06,3.54079e-06,0.731436,3.54079
2.46e-06,3.54443e-06,0.729607,3.54443
2.465e-06,3.54807e-06,0.727783,3.54807
2.47e-06,3.5517e-06,0.725963,3.5517
2.475e-06,3.55532e-06,0.724149,3.55532
2.48e-06,3.55894e-06,0.722338,3.55894
2.485e-06,3.56254e-06,0.720532,3.56254
2.49e-06,3.56613e-06,0.718731,3.56613
2.495e-06,3.56972e-06,0.716934,3.56972
2.5e-06,3.57329e-06,0.715142,3.57329
2.505e-06,3.57686e-06,0.713354,3.57686
2.51e-06,3.58042e-06,0.711571,3.58042
2.515e-06,3.58397e-06,0.709792,3.58397
2.52e-06,3.58751e-06,0.708017,3.58751
2.525e-06,3.59104e-06,0.706247,3.59104
2.53e-06,3.59456e-06,0.704482,3.59456
2.535e-06,3.59807e-06,0.70272,3.59807
2.54e-06,3.60158e-06,0.700964,3.60158
2.545e-06,3.60507e-06,0.699211,3.60507
2.55e-06,3.60856e-06,0.697463,3.60856
2.555e-06,3.61204e-06,0.695719,3.61204
2.56e-06,3.61551e-06,0.69398,3.61551
2.565e-06,3.61897e-06,0.692245,3.61897
2.57e-06,3.62242e-06,0.690515,3.62242
2.575e-06,3.62587e-06,0.688788,3.62587
2.58e-06,3.6293e-06,0.687066,3.6293
2.585e-06,3.63273e-06,0.685349,3.63273
2.59e-06,3.63615e-06,0.683635,3.63615
2.595e-06,3.63956e-06,0.681926,3.63956
2.6e-06,3.64296e-06,0.680221,3.64296
2.605e-06,3.64635e-06,0.678521,3.64635
2.61e-06,3.64974e-06,0.676825,3.64974
2.615e-06,3.65311e-06,0.675132,3.65311
2.62e-06,3.65648e-06,0.673445,3.65648
2.625e-06,3.65984e-06,0.671761,3.65984
2.63e-06,3.66319e-06,0.670082,3.66319
2.635e-06,3.66653e-06,0.668406,3.66653
2.64e-06,3.66986e-06,0.666735,3.66986
2.645e-06,3.67319e-06,0.665069,3.67319
2.65e-06,3.67651e-06,0.663406,3.67651
2.655e-06,3.67981e-06,0.661747,3.67981
2.66e-06,3.68311e-06,0.660093,3.68311
2.665e-06,3.68641e-06,0.658443,3.68641
2.67e-06,3.68969e-06,0.656797,3.68969
2.675e-06,3.69297e-06,0.655155,3.69297
2.68e-06,3.69623e-06,0.653517,3.69623
2.685e-06,3.69949e-06,0.651883,3.69949
2.69e-06,3.70274e-06,0.650253,3.70274
2.695e-06,3.70599e-06,0.648628,3.70599
2.7e-06,3.70922e-06,0.647006,3.70922
2.705e-06,3.71245e-06,0.645389,3.71245
2.71e-06,3.71567e-06,0.643775,3.71567
2.715e-06,3.71888e-06,0.642166,3.71888
2.72e-06,3.72208e-06,0.64056,3.72208
2.725e-06,3.72528e-06,0.638959,3.72528
2.73e-06,3.72846e-06,0.637361,3.72846
2.735e-06,3.73164e-06,0.635768,3.73164
